"site","subsite","spp","ind","leaf_type","height","leaf_size","lma","stem_density_25","stem_density_100","segment","length","xsa","mass_stem_main","mass_stem_side","mass_stem_total","mass_leaf_main","mass_leaf_side","mass_leaf_total","area_leaf_main","area_leaf_side","area_leaf_total","number_leaf_main","number_leaf_total","main_leaf_mass_per_length","main_stem_mass_per_length","main_all_mass_per_length","total_leaf_mass_per_length","total_stem_mass_per_length","total_all_mass_per_length","main_leaf_area_per_length","total_area_per_length","leaf_no_per_length","main_LMF","total_LMF","main_LAR","total_LAR"
"daintree","oliver","medses",1,"simple",9.5,8858,0.0001097,0.43978,"6.1759E-01","a",125,"1.1946E+01",0.458,0,0.458,4.4299,0,4.4299,40398,0,40398,4.5608,4.5608,0.035439,0.003664,0.039103,0.035439,0.003664,0.039103,323.18,323.18,0.036486,0.9063,0.9063,8264.9,8264.9
"daintree","oliver","medses",1,"simple",9.5,8858,0.0001097,0.43978,"6.1759E-01","e",1000,"6.2211E+01",21.624,11.046,32.67,17.872,14.647,32.519,162980,133570,296550,18.4,33.48,0.017872,0.021624,0.039496,0.032519,0.03267,0.065189,162.98,296.55,0.0184,0.4525,0.49884,4126.5,4549.1
"daintree","oliver","medses",2,"simple",3.2,9149,0.0001187,0.3867,"5.8066E-01","0",0,"2.0813E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","oliver","medses",2,"simple",3.2,9149,0.0001187,0.3867,"5.8066E-01","a",125,"2.0829E+01",0.8452,0.8713,1.7165,4.103,1.5801,5.6831,34563,13311,47874,3.7779,5.2327,0.032824,0.0067616,0.039586,0.045465,0.013732,0.059197,276.51,382.99,0.030223,0.82919,0.76803,6985.1,6469.8
"daintree","oliver","medses",2,"simple",3.2,9149,0.0001187,0.3867,"5.8066E-01","e",1000,"8.8247E+01",29.438,28.501,57.939,35.317,72.34,107.66,297510,609390,906900,32.518,99.126,0.035317,0.029438,0.064755,0.10766,0.057939,0.1656,297.51,906.9,0.032518,0.54539,0.65012,4594.4,5476.6
"daintree","oliver","medses",3,"simple",4.9,6484,8.875e-05,0.55597,"6.7242E-01","0",0,"0.0000E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","oliver","medses",3,"simple",4.9,6484,8.875e-05,0.55597,"6.7242E-01","a",65,"2.2894E+01",0.61,3.839,4.449,2.758,8.5314,11.289,31075,96127,127200,4.7926,19.618,0.042431,0.0093846,0.051815,0.17368,0.068446,0.24213,478.08,1957,0.073733,0.81888,0.71732,9226.7,8082.3
"daintree","oliver","medses",3,"simple",4.9,6484,8.875e-05,0.55597,"6.7242E-01","e",1000,"3.2201E+02",117.89,280,397.89,9.609,185.29,194.9,108270,2087800,2196000,16.698,338.69,0.009609,0.11789,0.1275,0.1949,0.39789,0.59279,108.27,2196,0.016698,0.075363,0.32879,849.14,3704.6
"daintree","kauri","melaff",1,"simple",4.5,3357,5.242e-05,0.41414,"4.7898E-01","0",0,"4.1548E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","kauri","melaff",1,"simple",4.5,3357,5.242e-05,0.41414,"4.7898E-01","a",170,"5.7256E+00",0.5622,0,0.5622,0.9067,0,0.9067,17296,0,17296,5.1527,5.1527,0.0053335,0.0033071,0.0086406,0.0053335,0.0033071,0.0086406,101.74,101.74,0.03031,0.61726,0.61726,11775,11775
"daintree","kauri","melaff",1,"simple",4.5,3357,5.242e-05,0.41414,"4.7898E-01","e",1000,"7.9325E+01",15.551,31.373,46.924,0.9067,23.688,24.595,17296,451860,469160,5.1527,139.77,0.0009067,0.015551,0.016458,0.024595,0.046924,0.071519,17.296,469.16,0.0051527,0.055092,0.34389,1050.9,6559.9
"daintree","mt baldy","melaff",2,"simple",2.4,5347,4.379e-05,0.3138,"3.6140E-01","0",0,"3.2830E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","mt baldy","melaff",2,"simple",2.4,5347,4.379e-05,0.3138,"3.6140E-01","a",95,"5.4978E+00",0.1587,0.0345,0.1932,0.3343,0.1423,0.4766,7634.1,3249.6,10884,1.4278,2.0356,0.0035189,0.0016705,0.0051895,0.0050168,0.0020337,0.0070505,80.359,114.56,0.01503,0.67809,0.71156,15485,16249
"daintree","mt baldy","melaff",2,"simple",2.4,5347,4.379e-05,0.3138,"3.6140E-01","e",1000,"7.6184E+01",12.49,13.326,25.816,2.4499,16.583,19.033,55946,378680,434630,10.464,81.289,0.0024499,0.01249,0.01494,0.019033,0.025816,0.044848,55.946,434.63,0.010464,0.16399,0.42438,3744.8,9691.1
"daintree","robson","melaff",3,"simple",2.4,3325,4.079e-05,0.29151,"3.4690E-01","0",0,"3.8013E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","robson","melaff",3,"simple",2.4,3325,4.079e-05,0.29151,"3.4690E-01","a",220,"5.7256E+00",0.4668,0,0.4668,0.7753,0,0.7753,19009,0,19009,5.7176,5.7176,0.0035241,0.0021218,0.0056459,0.0035241,0.0021218,0.0056459,86.406,86.406,0.025989,0.62418,0.62418,15304,15304
"daintree","robson","melaff",3,"simple",2.4,3325,4.079e-05,0.29151,"3.4690E-01","e",1000,"6.5659E+01",11.936,15.165,27.101,0.7753,7.8991,8.6744,19009,193680,212690,5.7176,63.971,0.0007753,0.011936,0.012711,0.0086744,0.027101,0.035776,19.009,212.69,0.0057176,0.060994,0.24247,1495.5,5945
"daintree","robson","melell",1,"compound",11.91,16560,9.148e-05,0.33322,"3.5383E-01","0",0,"1.9297E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","robson","melell",1,"compound",11.91,16560,9.148e-05,0.33322,"3.5383E-01","a",160,"4.1123E+01",2.244,1.4337,3.6777,5.4434,3.4303,8.8737,59503,37497,97000,3.5923,5.8561,0.034021,0.014025,0.048046,0.055461,0.022986,0.078446,371.89,606.25,0.022452,0.70809,0.70699,7740.3,7728.2
"daintree","robson","melell",1,"compound",11.91,16560,9.148e-05,0.33322,"3.5383E-01","e",1000,"3.3760E+02",59.732,86.147,145.88,13.915,134.09,148.01,152110,1465800,1617900,9.1831,97.676,0.013915,0.059732,0.073647,0.14801,0.14588,0.29389,152.11,1617.9,0.0091831,0.18894,0.50362,2065.4,5505.2
"daintree","k-tree","melell",2,"compound",9.82,21650,8.967e-05,0.28282,"3.2950E-01","0",0,"1.4923E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","k-tree","melell",2,"compound",9.82,21650,8.967e-05,0.28282,"3.2950E-01","a",190,"2.8510E+01",1.373,0,1.373,2.0393,0,2.0393,22743,0,22743,1.0507,1.0507,0.010733,0.0072263,0.017959,0.010733,0.0072263,0.017959,119.7,119.7,0.0055299,0.59763,0.59763,6665,6665
"daintree","k-tree","melell",2,"compound",9.82,21650,8.967e-05,0.28282,"3.2950E-01","e",1000,"1.4376E+02",27.948,24.295,52.244,27.007,57.539,84.546,301190,641690,942890,13.915,43.56,0.027007,0.027948,0.054956,0.084546,0.052244,0.13679,301.19,942.89,0.013915,0.49144,0.61807,5480.7,6892.9
"daintree","robson","melell",3,"compound",5.5,25190,5.841e-05,0.29309,"3.1020E-01","0",0,"1.5669E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","robson","melell",3,"compound",5.5,25190,5.841e-05,0.29309,"3.1020E-01","a",90,"1.7970E+01",0.4367,0,0.4367,3.1314,0,3.1314,53611,0,53611,2.1283,2.1283,0.034793,0.0048522,0.039646,0.034793,0.0048522,0.039646,595.68,595.68,0.023647,0.87761,0.87761,15025,15025
"daintree","robson","melell",3,"compound",5.5,25190,5.841e-05,0.29309,"3.1020E-01","e",1000,"2.5427E+02",48.945,58.414,107.36,5.5161,59.543,65.059,94438,1019400,1113800,3.749,44.218,0.0055161,0.048945,0.054461,0.065059,0.10736,0.17242,94.438,1113.8,0.003749,0.10128,0.37733,1734,6460.1
"daintree",NA,"myrins",1,"simple",NA,6626,0.0001139,0.3298,"4.1007E-01","0",0,"7.5398E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree",NA,"myrins",1,"simple",NA,6626,0.0001139,0.3298,"4.1007E-01","a",210,"1.3525E+01",0.7665,0,0.7665,3.8602,0,3.8602,33878,0,33878,5.1128,5.1128,0.018382,0.00365,0.022032,0.018382,0.00365,0.022032,161.32,161.32,0.024347,0.83433,0.83433,7322.2,7322.2
"daintree",NA,"myrins",1,"simple",NA,6626,0.0001139,0.3298,"4.1007E-01","e",1000,"1.8850E+02",28.221,34.664,62.884,7.4337,88.908,96.342,65239,780270,845510,9.846,127.6,0.0074337,0.028221,0.035654,0.096342,0.062884,0.15923,65.239,845.51,0.009846,0.20849,0.60506,1829.8,5310.1
"daintree",NA,"myrins",2,"simple",NA,10840,0.0001025,0.33945,"4.4258E-01","0",0,"8.2781E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree",NA,"myrins",2,"simple",NA,10840,0.0001025,0.33945,"4.4258E-01","a",140,"1.9227E+01",0.7219,0,0.7219,7.3489,0,7.3489,71674,0,71674,6.6149,6.6149,0.052492,0.0051564,0.057649,0.052492,0.0051564,0.057649,511.96,511.96,0.047249,0.91055,0.91055,8880.7,8880.7
"daintree",NA,"myrins",2,"simple",NA,10840,0.0001025,0.33945,"4.4258E-01","e",1000,"1.7318E+02",30.285,26.303,56.587,13.766,101.85,115.62,134260,993380,1127600,12.391,104.07,0.013766,0.030285,0.044051,0.11562,0.056587,0.17221,134.26,1127.6,0.012391,0.31251,0.6714,3047.9,6548.2
"daintree",NA,"myrins",3,"simple",NA,7675,0.0001002,0.30275,"3.8685E-01","0",0,"6.1575E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree",NA,"myrins",3,"simple",NA,7675,0.0001002,0.30275,"3.8685E-01","a",230,"1.8473E+01",1.071,0,1.071,6.2756,0,6.2756,62644,0,62644,8.1621,8.1621,0.027285,0.0046565,0.031942,0.027285,0.0046565,0.031942,272.37,272.37,0.035488,0.85422,0.85422,8527,8527
"daintree",NA,"myrins",3,"simple",NA,7675,0.0001002,0.30275,"3.8685E-01","e",1000,"1.2967E+02",25.106,24.578,49.684,13.585,82.747,96.332,135600,826000,961600,17.668,125.29,0.013585,0.025106,0.03869,0.096332,0.049684,0.14602,135.6,961.6,0.017668,0.35111,0.65974,3504.9,6585.6
"daintree","robson","neodea",1,"simple",8.5,5084,9.087e-05,0.31873,"3.7074E-01","0",0,"7.0372E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","robson","neodea",1,"simple",8.5,5084,9.087e-05,0.31873,"3.7074E-01","a",125,"1.2237E+01",0.4264,0,0.4264,2.417,0,2.417,26597,0,26597,5.2316,5.2316,0.019336,0.0034112,0.022747,0.019336,0.0034112,0.022747,212.78,212.78,0.041853,0.85004,0.85004,9354.1,9354.1
"daintree","robson","neodea",1,"simple",8.5,5084,9.087e-05,0.31873,"3.7074E-01","e",1000,"7.0136E+01",15.477,11.774,27.251,9.903,19.974,29.877,108980,219800,328780,21.435,64.669,0.009903,0.015477,0.02538,0.029877,0.027251,0.057128,108.98,328.78,0.021435,0.39019,0.52299,4293.8,5755.1
"daintree","robson","neodea",2,"simple",6,5337,9.103e-05,0.31656,"3.5587E-01","0",0,"6.4795E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","robson","neodea",2,"simple",6,5337,9.103e-05,0.31656,"3.5587E-01","a",125,"9.8960E+00",0.3835,0,0.3835,1.8137,0,1.8137,19925,0,19925,3.7332,3.7332,0.01451,0.003068,0.017578,0.01451,0.003068,0.017578,159.4,159.4,0.029865,0.82546,0.82546,9068.4,9068.4
"daintree","robson","neodea",2,"simple",6,5337,9.103e-05,0.31656,"3.5587E-01","e",1000,"1.3067E+02",22.571,48.353,70.924,8.2016,91.648,99.85,90102,1006800,1096900,16.882,205.52,0.0082016,0.022571,0.030772,0.09985,0.070924,0.17077,90.102,1096.9,0.016882,0.26653,0.58469,2928,6423.4
"daintree","robson","neodea",3,"simple",6.5,5263,9.676e-05,0.32495,"3.8722E-01","0",0,"6.5973E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","robson","neodea",3,"simple",6.5,5263,9.676e-05,0.32495,"3.8722E-01","a",125,"9.6211E+00",0.3272,0,0.3272,1.319,0,1.319,13631,0,13631,2.5898,2.5898,0.010552,0.0026176,0.01317,0.010552,0.0026176,0.01317,109.05,109.05,0.020719,0.80124,0.80124,8280.4,8280.4
"daintree","robson","neodea",3,"simple",6.5,5263,9.676e-05,0.32495,"3.8722E-01","e",1000,"9.0713E+01",18.731,17.81,36.541,6.8299,28.189,35.019,70583,291320,361900,13.41,68.759,0.0068299,0.018731,0.025561,0.035019,0.036541,0.07156,70.583,361.9,0.01341,0.2672,0.48936,2761.4,5057.3
"daintree","robson","omanov",1,"simple",9.5,11870,8.649e-05,0.17079,"3.1679E-01","0",0,"1.0721E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","robson","omanov",1,"simple",9.5,11870,8.649e-05,0.17079,"3.1679E-01","a",95,"4.2412E+01",0.2636,0,0.2636,4.5302,0,4.5302,52380,0,52380,4.4125,4.4125,0.047686,0.0027747,0.050461,0.047686,0.0027747,0.050461,551.37,551.37,0.046448,0.94501,0.94501,10927,10927
"daintree","robson","omanov",1,"simple",9.5,11870,8.649e-05,0.17079,"3.1679E-01","e",1000,"1.6279E+02",25.795,19.339,45.134,10.753,40.168,50.921,124330,464440,588770,10.474,49.599,0.010753,0.025795,0.036548,0.050921,0.045134,0.096055,124.33,588.77,0.010474,0.29422,0.53012,3401.8,6129.5
"daintree","mt edith","omanov",2,"simple",5.24,5702,8.23e-05,0.18621,"2.8278E-01","0",0,"8.8122E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","mt edith","omanov",2,"simple",5.24,5702,8.23e-05,0.18621,"2.8278E-01","a",130,"1.9635E+01",0.4526,0,0.4526,1.991,0,1.991,24192,0,24192,4.2428,4.2428,0.015315,0.0034815,0.018797,0.015315,0.0034815,0.018797,186.1,186.1,0.032637,0.81478,0.81478,9900.3,9900.3
"daintree","mt edith","omanov",2,"simple",5.24,5702,8.23e-05,0.18621,"2.8278E-01","e",1000,"2.2290E+02",24.122,34.045,58.167,1.991,16.638,18.629,24192,202160,226360,4.2428,39.698,0.001991,0.024122,0.026113,0.018629,0.058167,0.076795,24.192,226.36,0.0042428,0.076247,0.24258,926.46,2947.5
"daintree","mt edith","omanov",3,"simple",11.9,14470,7.584e-05,0.14714,"3.1261E-01","0",0,"1.3854E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","mt edith","omanov",3,"simple",11.9,14470,7.584e-05,0.14714,"3.1261E-01","a",125,"2.1237E+01",0.4538,0,0.4538,2.0758,0,2.0758,27372,0,27372,1.8912,1.8912,0.016606,0.0036304,0.020237,0.016606,0.0036304,0.020237,218.97,218.97,0.01513,0.8206,0.8206,10821,10821
"daintree","mt edith","omanov",3,"simple",11.9,14470,7.584e-05,0.14714,"3.1261E-01","e",1000,"8.9080E+01",13.167,3.027,16.194,13.913,14.935,28.848,183460,196930,380400,12.676,26.283,0.013913,0.013167,0.02708,0.028848,0.016194,0.045042,183.46,380.4,0.012676,0.51379,0.64048,6774.8,8445.3
"daintree","crane","pitrub",1,"simple",2.3,5666,7.254e-05,0.57652,"6.8443E-01","0",0,"7.5398E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","pitrub",1,"simple",2.3,5666,7.254e-05,0.57652,"6.8443E-01","a",125,"8.0425E+00",1.3125,0,1.3125,4.489,0,4.489,61881,0,61881,10.922,10.922,0.035912,0.0105,0.046412,0.035912,0.0105,0.046412,495.05,495.05,0.087377,0.77376,0.77376,10666,10666
"daintree","crane","pitrub",2,"simple",2.65,12410,6.003e-05,0.51176,"6.2834E-01","0",0,"4.7124E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","pitrub",2,"simple",2.65,12410,6.003e-05,0.51176,"6.2834E-01","a",125,"5.1051E+00",0.4192,0,0.4192,1.958,0,1.958,32619,0,32619,2.6276,2.6276,0.015664,0.0033536,0.019018,0.015664,0.0033536,0.019018,260.95,260.95,0.021021,0.82366,0.82366,13722,13722
"daintree","crane","pitrub",2,"simple",2.65,12410,6.003e-05,0.51176,"6.2834E-01","e",1000,"4.3001E+01",13.964,4.4832,18.447,16.15,9.453,25.603,269050,157480,426530,21.673,34.359,0.01615,0.013964,0.030114,0.025603,0.018447,0.04405,269.05,426.53,0.021673,0.53631,0.58123,8934.5,9682.9
"daintree","crane","pitrub",3,"simple",2.8,11710,6.167e-05,0.51241,"6.5707E-01","0",0,"9.6211E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","pitrub",3,"simple",2.8,11710,6.167e-05,0.51241,"6.5707E-01","a",125,"9.6211E+00",0.684,0,0.684,4.6941,0,4.6941,76114,0,76114,6.4982,6.4982,0.037553,0.005472,0.043025,0.037553,0.005472,0.043025,608.91,608.91,0.051986,0.87282,0.87282,14153,14153
"daintree","crane","pitrub",3,"simple",2.8,11710,6.167e-05,0.51241,"6.5707E-01","e",1000,"6.3617E+01",18.997,9.065,28.062,7.1243,5.967,13.091,115520,96753,212270,9.8624,18.123,0.0071243,0.018997,0.026122,0.013091,0.028062,0.041154,115.52,212.27,0.0098624,0.27274,0.31811,4422.4,5158.1
"daintree","k-tree","polaus",1,"compound",11.32,75540,0.0001081,0.30918,"4.0910E-01","0",0,"1.0387E+02",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","k-tree","polaus",1,"compound",11.32,75540,0.0001081,0.30918,"4.0910E-01","a",125,"1.6171E+02",4.1098,0,4.1098,62.13,0,62.13,574490,0,574490,7.6056,7.6056,0.49704,0.032878,0.52992,0.49704,0.032878,0.52992,4595.9,4595.9,0.060845,0.93796,0.93796,8672.9,8672.9
"daintree","k-tree","polaus",1,"compound",11.32,75540,0.0001081,0.30918,"4.0910E-01","e",1000,"4.0828E+02",102.39,0,102.39,178.82,0,178.82,1653400,0,1653400,21.889,21.889,0.17882,0.10239,0.28121,0.17882,0.10239,0.28121,1653.4,1653.4,0.021889,0.63588,0.63588,5879.7,5879.7
"daintree","k-tree","polaus",2,"compound",5.5,66100,0.0001037,0.29522,"4.2244E-01","0",0,"1.5837E+02",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","k-tree","polaus",2,"compound",5.5,66100,0.0001037,0.29522,"4.2244E-01","a",125,"1.7671E+02",5.185,0,5.185,63.937,0,63.937,616830,0,616830,9.3313,9.3313,0.51149,0.04148,0.55297,0.51149,0.04148,0.55297,4934.7,4934.7,0.07465,0.92499,0.92499,8923.9,8923.9
"daintree","k-tree","polaus",2,"compound",5.5,66100,0.0001037,0.29522,"4.2244E-01","e",1000,"4.5996E+02",141.19,0,141.19,313.26,0,313.26,3022200,0,3022200,45.719,45.719,0.31326,0.14119,0.45445,0.31326,0.14119,0.45445,3022.2,3022.2,0.045719,0.68932,0.68932,6650.3,6650.3
"daintree","k-tree","polaus",3,"compound",3.5,105600,0.0001255,0.26767,"3.5438E-01","0",0,"2.1382E+02",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","k-tree","polaus",3,"compound",3.5,105600,0.0001255,0.26767,"3.5438E-01","a",125,"2.4606E+02",7.642,0,7.642,77.706,0,77.706,619130,0,619130,5.8631,5.8631,0.62165,0.061136,0.68279,0.62165,0.061136,0.68279,4953,4953,0.046905,0.91046,0.91046,7254.1,7254.1
"daintree","k-tree","polaus",3,"compound",3.5,105600,0.0001255,0.26767,"3.5438E-01","e",1000,"4.7320E+02",121.73,0,121.73,367.13,0,367.13,2925100,0,2925100,27.701,27.701,0.36713,0.12173,0.48886,0.36713,0.12173,0.48886,2925.1,2925.1,0.027701,0.75099,0.75099,5983.6,5983.6
"daintree","crane","psydal",1,"simple",2.4,1973,8e-05,0.44887,"5.4260E-01","0",0,"1.7593E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","psydal",1,"simple",2.4,1973,8e-05,0.44887,"5.4260E-01","a",175,"3.6285E+00",0.3188,0,0.3188,1.0231,0,1.0231,12789,0,12789,6.4808,6.4808,0.0058463,0.0018217,0.007668,0.0058463,0.0018217,0.007668,73.078,73.078,0.037033,0.76243,0.76243,9530.3,9530.3
"daintree","crane","psydal",1,"simple",2.4,1973,8e-05,0.44887,"5.4260E-01","e",1000,"4.7713E+01",14.096,7.5607,21.657,7.1049,16.685,23.79,88811,208560,297370,45.006,150.7,0.0071049,0.014096,0.021201,0.02379,0.021657,0.045447,88.811,297.37,0.045006,0.33512,0.52347,4189,6543.4
"daintree",NA,"psydal",2,"simple",1.53,2831,7.83e-05,0,"5.6939E-01","0",0,"1.7671E+00",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree",NA,"psydal",2,"simple",1.53,2831,7.83e-05,0,"5.6939E-01","a",200,"8.8122E+00",0.5144,0,0.5144,2.071,0,2.071,26450,0,26450,9.3429,9.3429,0.010355,0.002572,0.012927,0.010355,0.002572,0.012927,132.25,132.25,0.046714,0.80104,0.80104,10231,10231
"daintree",NA,"psydal",2,"simple",1.53,2831,7.83e-05,0,"5.6939E-01","e",1000,"6.1418E+01",15.569,6.2431,21.812,5.7675,13.162,18.929,73661,168100,241760,26.019,85.395,0.0057675,0.015569,0.021336,0.018929,0.021812,0.040741,73.661,241.76,0.026019,0.27032,0.46463,3452.4,5934.1
"daintree","crane","psydal",3,"simple",2.2,2681,7.934e-05,0.49231,"5.4458E-01","0",0,"",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","crane","psydal",3,"simple",2.2,2681,7.934e-05,0.49231,"5.4458E-01","a",80,"2.3562E+00",0.0803,0,0.0803,1.2113,0,1.2113,15268,0,15268,5.694,5.694,0.015141,0.0010038,0.016145,0.015141,0.0010038,0.016145,190.85,190.85,0.071175,0.93783,0.93783,11821,11821
"daintree","crane","psydal",3,"simple",2.2,2681,7.934e-05,0.49231,"5.4458E-01","e",1000,"5.3454E+01",13.064,6.8733,19.938,5.7661,10.102,15.868,72679,127330,200010,27.105,74.592,0.0057661,0.013064,0.018831,0.015868,0.019938,0.035806,72.679,200.01,0.027105,0.30621,0.44317,3859.6,5586
"daintree","robson","psyspp",1,"simple",2.9,6135,0.0001021,0.40741,"3.9824E-01","0",0,"1.4491E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","robson","psyspp",1,"simple",2.9,6135,0.0001021,0.40741,"3.9824E-01","a",120,"2.8274E+01",1.3081,0,1.3081,8.2615,0,8.2615,80896,0,80896,13.187,13.187,0.068846,0.010901,0.079747,0.068846,0.010901,0.079747,674.14,674.14,0.10989,0.86331,0.86331,8453.5,8453.5
"daintree","robson","psyspp",1,"simple",2.9,6135,0.0001021,0.40741,"3.9824E-01","e",1000,"7.6969E+01",23.414,0,23.414,8.2615,0,8.2615,80896,0,80896,13.187,13.187,0.0082615,0.023414,0.031676,0.0082615,0.023414,0.031676,80.896,80.896,0.013187,0.26082,0.26082,2553.9,2553.9
"daintree","robson","psyspp",2,"simple",1.7,13030,0.0001286,0.38286,"6.8056E-01","0",0,"2.3476E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","robson","psyspp",2,"simple",1.7,13030,0.0001286,0.38286,"6.8056E-01","a",125,"3.0183E+01",1.0367,0,1.0367,9.3305,0,9.3305,72565,0,72565,5.5688,5.5688,0.074644,0.0082936,0.082938,0.074644,0.0082936,0.082938,580.52,580.52,0.04455,0.9,0.9,6999.5,6999.5
"daintree","robson","psyspp",2,"simple",1.7,13030,0.0001286,0.38286,"6.8056E-01","e",1000,"",24.026,0,24.026,24.576,0,24.576,191130,0,191130,14.668,14.668,0.024576,0.024026,0.048601,0.024576,0.024026,0.048601,191.13,191.13,0.014668,0.50566,0.50566,3932.6,3932.6
"daintree","robson","psyspp",3,"simple",1.5,14310,9.195e-05,0.32451,"3.9083E-01","0",0,"2.3169E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","robson","psyspp",3,"simple",1.5,14310,9.195e-05,0.32451,"3.9083E-01","a",125,"2.3311E+01",0.8171,0,0.8171,8.8624,0,8.8624,96385,0,96385,6.7371,6.7371,0.070899,0.0065368,0.077436,0.070899,0.0065368,0.077436,771.08,771.08,0.053897,0.91558,0.91558,9957.7,9957.7
"daintree","robson","psyspp",3,"simple",1.5,14310,9.195e-05,0.32451,"3.9083E-01","e",1000,"9.6737E+01",23.996,0,23.996,8.8624,0,8.8624,96385,0,96385,6.7371,6.7371,0.0088624,0.023996,0.032859,0.0088624,0.023996,0.032859,96.385,96.385,0.0067371,0.26971,0.26971,2933.3,2933.3
"daintree","oliver","quabai",1,"simple",13,7729,9.811e-05,0.38998,"4.6655E-01","0",0,"1.8857E+01",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"daintree","oliver","quabai",1,"simple",13,7729,9.811e-05,0.38998,"4.6655E-01","a",125,"3.6317E+01",1.1845,0,1.1845,4.6667,0,4.6667,47568,0,47568,6.1547,6.1547,0.037334,0.009476,0.04681,0.037334,0.009476,0.04681,380.54,380.54,0.049238,0.79756,0.79756,8129.6,8129.6
"daintree","oliver","quabai",1,"simple",13,7729,9.811e-05,0.38998,"4.6655E-01","e",1000,"1.5387E+02",17.989,9.897,27.886,20.723,13.995,34.718,211230,142650,353880,27.33,45.788,0.020723,0.017989,0.038712,0.034718,0.027886,0.062604,211.23,353.88,0.02733,0.53531,0.55456,5456.4,5652.7
